name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;497;0;589;3051;1012;3051;1012;0
header;229;148;229;183;1851;183;1851;148
B;750;681;750;699;764;699;764;681
A;645;770;645;791;650;791;650;770
A;1005;1229;1005;1258;1012;1258;1012;1229
D;656;1289;656;1315;675;1315;675;1289
A;882;1326;882;1335;887;1335;887;1326
A;883;1344;883;1354;887;1354;887;1344
D;956;1361;956;1386;974;1386;974;1361
A;679;1431;679;1455;697;1455;697;1431
B;735;1473;735;1490;750;1490;750;1473
B;668;1542;668;1559;681;1559;681;1542
A;565;2065;565;2069;570;2069;570;2065
C;591;2066;591;2082;603;2082;603;2066
B;709;2303;709;2327;724;2327;724;2303
B;613;2658;613;2675;627;2675;627;2658
A;1002;2727;1002;2732;1006;2732;1006;2727
A;1002;2739;1002;2745;1007;2745;1007;2739
A;848;2809;848;2815;853;2815;853;2809
