name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;835;0;812;3047;868;3047;891;0
header;49;143;49;197;1671;197;1671;143
B;844;222;844;239;856;239;856;222
D;836;270;836;287;850;287;850;270
B;863;315;863;340;877;340;877;315
A;847;354;847;380;851;380;851;354
B;858;362;858;380;871;380;871;362
B;876;362;876;380;888;380;888;362
A;874;406;874;426;879;426;879;406
B;844;410;844;426;857;426;857;410
A;851;563;851;572;858;572;858;563
B;842;597;842;614;857;614;857;597
B;841;786;841;811;857;811;857;786
C;840;882;840;899;853;899;853;882
A;878;913;878;915;879;915;879;913
A;838;968;838;994;858;994;858;968
B;843;1646;843;1671;863;1671;863;1646
D;825;2138;825;2167;847;2167;847;2138
C;833;2374;833;2403;855;2403;855;2374
